MOIS,DATE,ANNEE,CATEGORIE,SOUS-CATEGORIE,PRODUITS,UNITE,VILLE,PRIX
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,BOUAKE,350
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,BOUAKE,300
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,BOUAKE,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,BOUAKE,600
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,BOUAKE,350
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT VERT (kg),kilogramme,BOUAKE,700
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,HARICOT NIEBE BLANC,sans unité,BOUAKE,400
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAMPLEMOUSSE,sans unité,BOUAKE
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAPAYE (kg),kilogramme,BOUAKE,300
septembre,2020-09-14,2020,PRODUITS VIVRIERS,FRUITS,GOYAVE,sans unité,BOUAKE
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,MANGUES,sans unité,BOUAKE,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,TANGELO,sans unité,BOUAKE
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,ORANGE (kg),kilogramme,BOUAKE,250
septembre,2020-09-14,2020,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,BOUAKE,300
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,COROSSOL,sans unité,BOUAKE
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,BOUAKE,300
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,BOUAKE,700
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,BOUAKE,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,BOUAKE,600
septembre,2020-09-14,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,BOUAKE,2200
septembre,2020-09-14,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,BOUAKE,2000
septembre,2020-09-14,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,BOUAKE,3000
septembre,2020-09-14,2020,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,BOUAKE,2000
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE D'AQUACULTURE,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,CARPE ROUGE LOCALE,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,THON NOIR,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,THON ROUGE,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,SOSSO LOCAL,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,MÂCHOIRON FRAIS LOCAL,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,SARDINE FUMÉE (MANGNE),kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,ESCARGOT LOCAL,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,CREVETTE LOCALE,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DU VIETNAM / SAC 5 KGS,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DU VIETNAM / SACHET 900G,gramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DE THAÏLANDE / SAC 5 KGS,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DE THAÏLANDE / SACHET 900G,gramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,HUILE DE PALME RAFFINÉE / BOUTEILLE 5L,litre,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,HUILE DE PALME RAFFINÉE / BOUTEILLE 3L,litre,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"HUILE DE PALME RAFFINÉE / BOUTEILLE 1,5L",litre,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"HUILE DE PALME RAFFINÉE / BOUTEILLE 0,9L",litre,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"TOMATE CONCENTREE / BOITE 2,2 KGS ",kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,TOMATE CONCENTREE / BOITE 400G ,gramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,SUCRE EN POUDRE BLANC / SACHET 1 KG ,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,SUCRE EN POUDRE BLANC / VRAC ,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,SUCRE EN MORCEAU BLANC / PAQUET 1 KG ,kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"LAIT EN POUDRE / BOITE 1,8 KG",kilogramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,LAIT EN POUDRE / BOITE 900G,gramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,LAIT EN POUDRE / BOITE 400G,gramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,LAIT EN POUDRE / SACHET 26G,gramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,PÂTES ALIMENTAIRES SPAGHETTIS / PAQUET 200G,gramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,PÂTES ALIMENTAIRES VERMICELLES / SACHET 200G,gramme,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"EAU MINÉRALE SOURCE BONOUA / BOUTEILLE 1,5 L",litre,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"EAU MINÉRALE SOURCE BONOUA / BOUTEILLE 1,2 L",litre,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,EAU MINÉRALE SOURCE BONOUA / BOUTEILLE 33 CL,litre,BOUAKE
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,EAU MINÉRALE SOURCE BONOUA / VERRE 33 CL,litre,BOUAKE
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,KPONAN (kg),kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME KLEGLE (kg),kilogramme,YAMOUSSOUKRO,700
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,ASSAWA,kilogramme,YAMOUSSOUKRO,600
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg) ,kilogramme,YAMOUSSOUKRO,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,MANIOC (kg),kilogramme,YAMOUSSOUKRO,200
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,CITRON (kg),kilogramme,YAMOUSSOUKRO,1000
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,YAMOUSSOUKRO,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,YAMOUSSOUKRO,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,YAMOUSSOUKRO,400
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,FONIO (400 GR.),gramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (LONGS GRAINS),kilogramme,YAMOUSSOUKRO,400
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (BRISURES),kilogramme,YAMOUSSOUKRO,350
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Dioula,kilogramme,YAMOUSSOUKRO,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Baoulé,kilogramme,YAMOUSSOUKRO,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,YAMOUSSOUKRO,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,AUBERGINE VIOLETTE,kilogramme,YAMOUSSOUKRO,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,FRUITS,BANANE DOUCE,sans unité,YAMOUSSOUKRO,350
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,YAMOUSSOUKRO,400
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,YAMOUSSOUKRO,400
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,YAMOUSSOUKRO,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,YAMOUSSOUKRO,150
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,CITRON (kg),kilogramme,YAMOUSSOUKRO,1000
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GINGIMBRE (kg),kilogramme,YAMOUSSOUKRO,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,YAMOUSSOUKRO,1000
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,YAMOUSSOUKRO,600
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,YAMOUSSOUKRO,400
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,YAMOUSSOUKRO,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,YAMOUSSOUKRO,1500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,YAMOUSSOUKRO,300
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT VERT (kg),kilogramme,YAMOUSSOUKRO,1500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,HARICOT NIEBE BLANC,sans unité,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAMPLEMOUSSE,sans unité,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAPAYE (kg),kilogramme,YAMOUSSOUKRO,100
septembre,2020-09-14,2020,PRODUITS VIVRIERS,FRUITS,GOYAVE,sans unité,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,MANGUES,sans unité,YAMOUSSOUKRO,400
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,TANGELO,sans unité,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,ORANGE (kg),kilogramme,YAMOUSSOUKRO,200
septembre,2020-09-14,2020,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,YAMOUSSOUKRO,300
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,COROSSOL,sans unité,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,YAMOUSSOUKRO,300
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,YAMOUSSOUKRO,800
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,YAMOUSSOUKRO,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,YAMOUSSOUKRO,700
septembre,2020-09-14,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,YAMOUSSOUKRO,2200
septembre,2020-09-14,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,YAMOUSSOUKRO,2000
septembre,2020-09-14,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,YAMOUSSOUKRO,3500
septembre,2020-09-14,2020,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,YAMOUSSOUKRO,2500
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE D'AQUACULTURE,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,CARPE ROUGE LOCALE,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,THON NOIR,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,THON ROUGE,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,SOSSO LOCAL,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,MÂCHOIRON FRAIS LOCAL,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,SARDINE FUMÉE (MANGNE),kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,ESCARGOT LOCAL,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,CREVETTE LOCALE,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DU VIETNAM / SAC 5 KGS,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DU VIETNAM / SACHET 900G,gramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DE THAÏLANDE / SAC 5 KGS,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DE THAÏLANDE / SACHET 900G,gramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,HUILE DE PALME RAFFINÉE / BOUTEILLE 5L,litre,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,HUILE DE PALME RAFFINÉE / BOUTEILLE 3L,litre,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"HUILE DE PALME RAFFINÉE / BOUTEILLE 1,5L",litre,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"HUILE DE PALME RAFFINÉE / BOUTEILLE 0,9L",litre,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"TOMATE CONCENTREE / BOITE 2,2 KGS ",kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,TOMATE CONCENTREE / BOITE 400G ,gramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,SUCRE EN POUDRE BLANC / SACHET 1 KG ,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,SUCRE EN POUDRE BLANC / VRAC ,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,SUCRE EN MORCEAU BLANC / PAQUET 1 KG ,kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"LAIT EN POUDRE / BOITE 1,8 KG",kilogramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,LAIT EN POUDRE / BOITE 900G,gramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,LAIT EN POUDRE / BOITE 400G,gramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,LAIT EN POUDRE / SACHET 26G,gramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,PÂTES ALIMENTAIRES SPAGHETTIS / PAQUET 200G,gramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,PÂTES ALIMENTAIRES VERMICELLES / SACHET 200G,gramme,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"EAU MINÉRALE SOURCE BONOUA / BOUTEILLE 1,5 L",litre,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"EAU MINÉRALE SOURCE BONOUA / BOUTEILLE 1,2 L",litre,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,EAU MINÉRALE SOURCE BONOUA / BOUTEILLE 33 CL,litre,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,EAU MINÉRALE SOURCE BONOUA / VERRE 33 CL,litre,YAMOUSSOUKRO
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,KPONAN (kg),kilogramme,MAN,600
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME KLEGLE (kg),kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,ASSAWA,kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg) ,kilogramme,MAN,400
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,MANIOC (kg),kilogramme,MAN,250
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,CITRON (kg),kilogramme,MAN,350
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,MAN,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,MAN,150
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,MAN,400
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,FONIO (400 GR.),gramme,MAN
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (LONGS GRAINS),kilogramme,MAN,350
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (BRISURES),kilogramme,MAN,350
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Dioula,kilogramme,MAN,300
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Baoulé,kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,MAN,250
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,AUBERGINE VIOLETTE,kilogramme,MAN,250
septembre,2020-09-14,2020,PRODUITS VIVRIERS,FRUITS,BANANE DOUCE,sans unité,MAN,100
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,MAN,400
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,MAN,300
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,MAN,100
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,CITRON (kg),kilogramme,MAN,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GINGIMBRE (kg),kilogramme,MAN,400
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,MAN,1300
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,MAN,400
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,MAN,300
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,MAN,2500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,MAN,150
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT VERT (kg),kilogramme,MAN,900
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,HARICOT NIEBE BLANC,sans unité,MAN,350
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAMPLEMOUSSE,sans unité,MAN
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAPAYE (kg),kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS VIVRIERS,FRUITS,GOYAVE,sans unité,MAN
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,MANGUES,sans unité,MAN,400
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,TANGELO,sans unité,MAN
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,ORANGE (kg),kilogramme,MAN,125
septembre,2020-09-14,2020,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,MAN,300
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,COROSSOL,sans unité,MAN
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,MAN,200
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,MAN,600
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,MAN,500
septembre,2020-09-14,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,MAN,750
septembre,2020-09-14,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,MAN,2400
septembre,2020-09-14,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,MAN,2000
septembre,2020-09-14,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,MAN,4000
septembre,2020-09-14,2020,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,MAN,2000
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE D'AQUACULTURE,kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,CARPE ROUGE LOCALE,kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,THON NOIR,kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,THON ROUGE,kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,SOSSO LOCAL,kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,MÂCHOIRON FRAIS LOCAL,kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,SARDINE FUMÉE (MANGNE),kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,ESCARGOT LOCAL,kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS FRAIS,POISSONNERIE,CREVETTE LOCALE,kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DU VIETNAM / SAC 5 KGS,kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DU VIETNAM / SACHET 900G,gramme,MAN
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DE THAÏLANDE / SAC 5 KGS,kilogramme,MAN
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DE THAÏLANDE / SACHET 900G,gramme,MAN
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,HUILE DE PALME RAFFINÉE / BOUTEILLE 5L,litre,MAN
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,HUILE DE PALME RAFFINÉE / BOUTEILLE 3L,litre,MAN
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"HUILE DE PALME RAFFINÉE / BOUTEILLE 1,5L",litre,MAN
septembre,2020-09-14,2020,PRODUITS MANUFACTURES,DIVERS,"HUILE DE PALME RAFFINÉE / BOUTEILLE 0,9L",litre,MAN
